T_B[K] T_C[K] T_D[K] Setpoint_B[K] Setpoint_C[K] Setpoint_D[K] Sensor_B[Ohm] Sensor_C[Ohm] Sensor_D[Ohm] CNT yyyy-mm-dd hh:mm:ss.ccccc
2.47896 0.0 0.0 2.0 0.0 0.0 4823.78 9899.04 271.782 820 2024-01-10 19:34:43
2.47654 0.0 0.0 2.0 0.0 0.0 4831.2 9951.04 272.322 682 2024-01-10 19:23:39
2.47164 0.0 0.0 2.0 0.0 0.0 4845.06 9983.7 272.628 683 2024-01-10 19:23:43
2.46678 0.0 0.0 2.0 0.0 0.0 4858.86 10016.48 272.932 684 2024-01-10 19:23:48
2.46208 0.0 0.0 2.0 0.0 0.0 4872.46 10048.42 273.236 685 2024-01-10 19:23:52
2.45736 0.0 0.0 2.0 0.0 0.0 4885.86 10080.34 273.53 686 2024-01-10 19:23:57
2.45276 0.0 0.0 2.0 0.0 0.0 4899.22 10111.64 273.818 687 2024-01-10 19:24:01
2.44532 0.0 0.0 2.0 0.0 0.0 4920.78 10168.18 274.36 688 2024-01-10 19:24:06
2.44366 0.0 0.0 2.0 0.0 0.0 4924.48 10136.32 274.0 819 2024-01-10 19:34:38
2.43586 0.0 0.0 2.0 0.0 0.0 4948.22 10230.92 274.928 689 2024-01-10 19:24:10
2.42776 0.0 0.0 2.0 0.0 0.0 4971.7 10286.34 275.442 690 2024-01-10 19:24:15
2.42036 0.0 0.0 2.0 0.0 0.0 4993.44 10337.62 275.904 691 2024-01-10 19:24:19
2.41324 0.0 0.0 2.0 0.0 0.0 5014.32 10387.5 276.36 692 2024-01-10 19:24:24
2.40802 0.0 0.0 2.0 0.0 0.0 5029.1 10383.2 276.262 818 2024-01-10 19:34:33
2.40644 0.0 0.0 2.0 0.0 0.0 5034.42 10435.16 276.788 693 2024-01-10 19:24:28
2.39732 0.0 0.0 2.0 0.0 0.0 5062.78 10507.84 277.466 694 2024-01-10 19:24:33
2.38906 0.0 0.0 2.0 0.0 0.0 5091.06 10571.5 278.022 695 2024-01-10 19:24:37
2.38166 0.0 0.0 2.0 0.0 0.0 5116.32 10631.5 278.554 696 2024-01-10 19:24:42
2.375 0.0 0.0 2.0 0.0 0.0 5138.6 10642.8 278.602 817 2024-01-10 19:34:27
2.37464 0.0 0.0 2.0 0.0 0.0 5140.38 10688.92 279.066 697 2024-01-10 19:24:46
2.36788 0.0 0.0 2.0 0.0 0.0 5163.78 10744.22 279.554 698 2024-01-10 19:24:51
2.36132 0.0 0.0 2.0 0.0 0.0 5186.44 10798.74 280.042 699 2024-01-10 19:24:56
2.3523 0.0 0.0 2.0 0.0 0.0 5217.98 10875.16 280.712 700 2024-01-10 19:25:00
2.34468 0.0 0.0 2.0 0.0 0.0 5244.78 10938.86 281.268 701 2024-01-10 19:25:05
2.34216 0.0 0.0 2.0 0.0 0.0 5251.88 10912.24 280.97 816 2024-01-10 19:34:22
2.33734 0.0 0.0 2.0 0.0 0.0 5270.52 11000.4 281.806 702 2024-01-10 19:25:09
2.33032 0.0 0.0 2.0 0.0 0.0 5295.32 11059.4 282.314 703 2024-01-10 19:25:14
2.32348 0.0 0.0 2.0 0.0 0.0 5319.62 11117.36 282.818 704 2024-01-10 19:25:19
2.31684 0.0 0.0 2.0 0.0 0.0 5343.3 11174.12 283.304 705 2024-01-10 19:25:23
2.30918 0.0 0.0 2.0 0.0 0.0 5369.7 11193.34 283.412 815 2024-01-10 19:34:17
2.30908 0.0 0.0 2.0 0.0 0.0 5371.0 11257.52 284.052 706 2024-01-10 19:25:28
2.29074 0.0 0.0 2.0 0.0 0.0 5437.6 11406.7 285.298 707 2024-01-10 19:25:32
2.27882 0.0 0.0 2.0 0.0 0.0 5481.6 11511.82 286.172 708 2024-01-10 19:25:37
2.2758 0.0 0.0 2.0 0.0 0.0 5490.62 11482.9 285.864 814 2024-01-10 19:34:12
2.26764 0.0 0.0 2.0 0.0 0.0 5522.3 11609.88 286.992 709 2024-01-10 19:25:42
2.25704 0.0 0.0 2.0 0.0 0.0 5561.84 11704.16 287.78 710 2024-01-10 19:25:46
2.2469 0.0 0.0 2.0 0.0 0.0 5599.76 11795.82 288.53 711 2024-01-10 19:25:51
2.2427 0.0 0.0 2.0 0.0 0.0 5615.18 11782.28 288.352 813 2024-01-10 19:34:07
2.2371 0.0 0.0 2.0 0.0 0.0 5636.9 11884.96 289.262 712 2024-01-10 19:25:55
2.22772 0.0 0.0 2.0 0.0 0.0 5672.04 11965.96 289.922 713 2024-01-10 19:26:00
2.21314 0.0 0.0 2.0 0.0 0.0 5727.68 12108.82 291.088 714 2024-01-10 19:26:05
2.20944 0.0 0.0 2.0 0.0 0.0 5741.76 12085.84 290.824 812 2024-01-10 19:34:02
2.20052 0.0 0.0 2.0 0.0 0.0 5776.56 12226.56 292.028 715 2024-01-10 19:26:09
2.19022 0.0 0.0 2.0 0.0 0.0 5822.18 12336.0 292.9 716 2024-01-10 19:26:14
2.18062 0.0 0.0 2.0 0.0 0.0 5865.98 12442.92 293.742 717 2024-01-10 19:26:19
2.17944 0.0 0.0 2.0 0.0 0.0 5870.14 12398.92 293.322 811 2024-01-10 19:33:57
2.17124 0.0 0.0 2.0 0.0 0.0 5909.02 12547.98 294.566 718 2024-01-10 19:26:23
2.16182 0.0 0.0 2.0 0.0 0.0 5952.28 12654.14 295.39 719 2024-01-10 19:26:28
2.15226 0.0 0.0 2.0 0.0 0.0 5996.42 12765.82 296.23 720 2024-01-10 19:26:33
2.1507 0.0 0.0 2.0 0.0 0.0 6003.78 12721.08 295.838 810 2024-01-10 19:33:51
2.14178 0.0 0.0 2.0 0.0 0.0 6045.56 12897.74 297.164 721 2024-01-10 19:26:37
2.13176 0.0 0.0 2.0 0.0 0.0 6093.1 13015.38 298.048 722 2024-01-10 19:26:42
2.12216 0.0 0.0 2.0 0.0 0.0 6138.98 13127.04 298.89 723 2024-01-10 19:26:47
2.12142 0.0 0.0 2.0 0.0 0.0 6141.52 13057.06 298.418 809 2024-01-10 19:33:46
2.11298 0.0 0.0 2.0 0.0 0.0 6182.62 13233.18 299.696 724 2024-01-10 19:26:51
2.1043 0.0 0.0 2.0 0.0 0.0 6224.56 13335.26 300.452 725 2024-01-10 19:26:56
2.09584 0.0 0.0 2.0 0.0 0.0 6265.4 13435.3 301.208 726 2024-01-10 19:27:01
2.09204 0.0 0.0 2.0 0.0 0.0 6284.04 13405.46 301.028 808 2024-01-10 19:33:41
2.08758 0.0 0.0 2.0 0.0 0.0 6306.0 13531.98 301.938 727 2024-01-10 19:27:06
2.07934 0.0 0.0 2.0 0.0 0.0 6346.7 13628.32 302.676 728 2024-01-10 19:27:10
2.07072 0.0 0.0 2.0 0.0 0.0 6389.34 13731.44 303.456 729 2024-01-10 19:27:15
2.06238 0.0 0.0 2.0 0.0 0.0 6429.44 13761.66 303.634 807 2024-01-10 19:33:36
2.06234 0.0 0.0 2.0 0.0 0.0 6431.12 13832.72 304.2 730 2024-01-10 19:27:20
2.054 0.0 0.0 2.0 0.0 0.0 6472.9 13934.64 304.946 731 2024-01-10 19:27:24
2.04572 0.0 0.0 2.0 0.0 0.0 6514.76 14036.42 305.676 732 2024-01-10 19:27:29
2.03756 0.0 0.0 2.0 0.0 0.0 6555.96 14137.86 306.408 733 2024-01-10 19:27:34
2.03218 0.0 0.0 2.0 0.0 0.0 6581.64 14135.9 306.346 806 2024-01-10 19:33:31
2.02954 0.0 0.0 2.0 0.0 0.0 6597.24 14239.72 307.134 734 2024-01-10 19:27:39
2.0216 0.0 0.0 2.0 0.0 0.0 6638.08 14340.56 307.846 735 2024-01-10 19:27:43
2.01374 0.0 0.0 2.0 0.0 0.0 6678.68 14440.26 308.546 736 2024-01-10 19:27:48
2.00602 0.0 0.0 2.0 0.0 0.0 6718.88 14539.82 309.244 737 2024-01-10 19:27:53
2.00252 0.0 0.0 2.0 0.0 0.0 6736.96 14518.3 309.036 805 2024-01-10 19:33:26
1.99836 0.0 0.0 2.0 0.0 0.0 6759.02 14639.76 309.932 738 2024-01-10 19:27:57
1.99074 0.0 0.0 2.0 0.0 0.0 6799.16 14738.18 310.624 739 2024-01-10 19:28:02
1.98428 0.0 0.0 2.0 0.0 0.0 6838.86 14836.28 311.286 740 2024-01-10 19:28:07
1.97806 0.0 0.0 2.0 0.0 0.0 6878.22 14933.34 311.964 741 2024-01-10 19:28:12
1.97584 0.0 0.0 2.0 0.0 0.0 6890.94 14902.38 311.688 804 2024-01-10 19:33:21
1.97184 0.0 0.0 2.0 0.0 0.0 6916.88 15029.04 312.618 742 2024-01-10 19:28:16
1.96578 0.0 0.0 2.0 0.0 0.0 6955.5 15124.0 313.258 743 2024-01-10 19:28:21
1.9598 0.0 0.0 2.0 0.0 0.0 6993.52 15218.48 313.886 744 2024-01-10 19:28:26
1.9538 0.0 0.0 2.0 0.0 0.0 7031.92 15313.28 314.528 745 2024-01-10 19:28:31
1.95178 0.0 0.0 2.0 0.0 0.0 7044.06 15283.44 314.244 803 2024-01-10 19:33:16
1.94794 0.0 0.0 2.0 0.0 0.0 7069.58 15406.92 315.152 746 2024-01-10 19:28:36
1.94214 0.0 0.0 2.0 0.0 0.0 7107.34 15500.68 315.782 747 2024-01-10 19:28:40
1.9364 0.0 0.0 2.0 0.0 0.0 7144.48 15592.32 316.384 748 2024-01-10 19:28:45
1.93046 0.0 0.0 2.0 0.0 0.0 7183.48 15697.88 317.078 749 2024-01-10 19:28:50
1.92788 0.0 0.0 2.0 0.0 0.0 7198.9 15670.2 316.82 802 2024-01-10 19:33:11
1.92296 0.0 0.0 2.0 0.0 0.0 7232.98 15812.22 317.828 750 2024-01-10 19:28:55
1.91484 0.0 0.0 2.0 0.0 0.0 7287.02 15955.24 318.758 751 2024-01-10 19:29:00
1.90714 0.0 0.0 2.0 0.0 0.0 7338.12 16081.26 319.576 752 2024-01-10 19:29:04
1.90468 0.0 0.0 2.0 0.0 0.0 7353.9 16058.46 319.338 801 2024-01-10 19:33:06
1.9 0.0 0.0 2.0 0.0 0.0 7386.58 16201.74 320.344 753 2024-01-10 19:29:09
1.89322 0.0 0.0 2.0 0.0 0.0 7432.54 16315.74 321.072 754 2024-01-10 19:29:14
1.88666 0.0 0.0 2.0 0.0 0.0 7476.84 16427.02 321.774 755 2024-01-10 19:29:19
1.88186 0.0 0.0 2.0 0.0 0.0 7508.2 16446.76 321.81 800 2024-01-10 19:33:00
1.88034 0.0 0.0 2.0 0.0 0.0 7520.04 16535.08 322.46 756 2024-01-10 19:29:24
1.87432 0.0 0.0 2.0 0.0 0.0 7561.6 16639.44 323.106 757 2024-01-10 19:29:28
1.8681 0.0 0.0 2.0 0.0 0.0 7604.38 16749.88 323.792 758 2024-01-10 19:29:33
1.8617 0.0 0.0 2.0 0.0 0.0 7649.14 16861.28 324.492 759 2024-01-10 19:29:38
1.85966 0.0 0.0 2.0 0.0 0.0 7663.22 16836.72 324.232 799 2024-01-10 19:32:55
1.85548 0.0 0.0 2.0 0.0 0.0 7692.96 16970.86 325.168 760 2024-01-10 19:29:43
1.84956 0.0 0.0 2.0 0.0 0.0 7734.42 17075.3 325.81 761 2024-01-10 19:29:48
1.84388 0.0 0.0 2.0 0.0 0.0 7774.62 17176.48 326.418 762 2024-01-10 19:29:53
1.8385 0.0 0.0 2.0 0.0 0.0 7812.92 17272.62 327.004 763 2024-01-10 19:29:57
1.83828 0.0 0.0 2.0 0.0 0.0 7812.66 17216.84 326.584 798 2024-01-10 19:32:50
1.8334 0.0 0.0 2.0 0.0 0.0 7849.56 17364.54 327.558 764 2024-01-10 19:30:02
1.8286 0.0 0.0 2.0 0.0 0.0 7883.94 17451.1 328.078 765 2024-01-10 19:30:07
1.8242 0.0 0.0 2.0 0.0 0.0 7915.8 17531.96 328.554 766 2024-01-10 19:30:12
1.81972 0.0 0.0 2.0 0.0 0.0 7948.02 17615.06 329.054 767 2024-01-10 19:30:17
1.81828 0.0 0.0 2.0 0.0 0.0 7958.5 17589.08 328.822 797 2024-01-10 19:32:45
1.81474 0.0 0.0 2.0 0.0 0.0 7984.38 17708.64 329.608 768 2024-01-10 19:30:22
1.80958 0.0 0.0 2.0 0.0 0.0 8022.24 17805.88 330.18 769 2024-01-10 19:30:27
1.8049 0.0 0.0 2.0 0.0 0.0 8056.5 17892.36 330.68 770 2024-01-10 19:30:32
1.8011 0.0 0.0 2.0 0.0 0.0 8084.5 17961.72 331.088 771 2024-01-10 19:30:36
1.79994 0.0 0.0 2.0 0.0 0.0 8094.48 17938.4 330.888 796 2024-01-10 19:32:40
1.79854 0.0 0.0 2.0 0.0 0.0 8106.9 18017.86 331.414 772 2024-01-10 19:30:41
1.79644 0.0 0.0 2.0 0.0 0.0 8125.76 18065.7 331.69 773 2024-01-10 19:30:46
1.79458 0.0 0.0 2.0 0.0 0.0 8142.42 18108.16 331.94 774 2024-01-10 19:30:51
1.79282 0.0 0.0 2.0 0.0 0.0 8158.18 18147.16 332.158 775 2024-01-10 19:30:56
1.79108 0.0 0.0 2.0 0.0 0.0 8173.26 18185.6 332.378 776 2024-01-10 19:31:01
1.78942 0.0 0.0 2.0 0.0 0.0 8188.56 18225.16 332.6 777 2024-01-10 19:31:06
1.78768 0.0 0.0 2.0 0.0 0.0 8204.14 18264.74 332.84 778 2024-01-10 19:31:11
1.78658 0.0 0.0 2.0 0.0 0.0 8213.02 18246.84 332.704 795 2024-01-10 19:32:35
1.78588 0.0 0.0 2.0 0.0 0.0 8220.42 18306.88 333.08 779 2024-01-10 19:31:16
1.78408 0.0 0.0 2.0 0.0 0.0 8236.7 18349.84 333.318 780 2024-01-10 19:31:21
1.78206 0.0 0.0 2.0 0.0 0.0 8254.72 18396.14 333.584 781 2024-01-10 19:31:26
1.77996 0.0 0.0 2.0 0.0 0.0 8273.7 18444.88 333.866 782 2024-01-10 19:31:31
1.77774 0.0 0.0 2.0 0.0 0.0 8293.62 18496.6 334.168 783 2024-01-10 19:31:35
1.7761 0.0 0.0 2.0 0.0 0.0 8308.14 18499.74 334.162 794 2024-01-10 19:32:30
1.77554 0.0 0.0 2.0 0.0 0.0 8314.0 18549.42 334.46 784 2024-01-10 19:31:40
1.77316 0.0 0.0 2.0 0.0 0.0 8335.68 18606.36 334.774 785 2024-01-10 19:31:45
1.77076 0.0 0.0 2.0 0.0 0.0 8357.56 18662.78 335.096 786 2024-01-10 19:31:50
1.76892 0.0 0.0 2.0 0.0 0.0 8373.62 18677.84 335.17 793 2024-01-10 19:32:25
1.76842 0.0 0.0 2.0 0.0 0.0 8379.02 18716.96 335.408 787 2024-01-10 19:31:55
1.7662 0.0 0.0 2.0 0.0 0.0 8399.26 18767.66 335.696 788 2024-01-10 19:32:00
1.76496 0.0 0.0 2.0 0.0 0.0 8410.4 18780.64 335.766 792 2024-01-10 19:32:20
1.76446 0.0 0.0 2.0 0.0 0.0 8415.26 18806.88 335.908 789 2024-01-10 19:32:05
1.76336 0.0 0.0 2.0 0.0 0.0 8425.46 18830.34 336.048 790 2024-01-10 19:32:10
1.7633 0.0 0.0 2.0 0.0 0.0 8425.98 18827.1 336.024 791 2024-01-10 19:32:15
